mixture_ID,mixture_ref_1,mixture_ref2_1
018a0113-2_408a0109-0,train/018/018c020q-0.wav,train/408/408o0307-4.wav
022a010q-0_20ka010z-2,train/022/022o0303-0.wav,train/20k/20ko0106-14.wav
01mc020g-0_20fc0105-0,train/01m/01mo030s-2.wav,train/20f/20fo0105-6.wav
014c020w-0_40dc020l-0,train/014/014o0306-0.wav,train/40d/40do030i-2.wav
406c0210-2_20fa0107-0,train/406/406o030h-2.wav,train/20f/20fo0103-0.wav
01za010a-0_02co030y-2,train/01z/01zo030k-0.wav,train/02c/02co030i-4.wav
20oa010e-0_40ho0312-2,train/20o/20oo010l-2.wav,train/40h/40ha010z-0.wav
40ho030e-0_01vc020d-4,train/40h/40ha010o-0.wav,train/01v/01vo030o-0.wav
029a0101-2_01vc020n-0,train/029/029o0307-0.wav,train/01v/01va010l-0.wav
02dc0202-6_40ac0210-0,train/02d/02dc020d-0.wav,train/40a/40aa010i-0.wav
01xc0206-2_205c010c-8,train/01x/01xa0114-0.wav,train/205/205c010i-4.wav
40ha0104-0_013c0211-4,train/40h/40hc020j-0.wav,train/013/013o0312-0.wav
01do030p-0_403o030b-2,train/01d/01do030d-0.wav,train/403/403o030t-2.wav
01lc0209-2_20fo010p-0,train/01l/01lc0201-0.wav,train/20f/20fc010p-0.wav
20qc0108-8_20fc010d-0,train/20q/20qa010p-4.wav,train/20f/20fa010d-0.wav
40go030l-4_206o010k-6,train/40g/40ga0114-0.wav,train/206/206o010f-0.wav
40mo0304-6_40fo030u-2,train/40m/40mo030r-0.wav,train/40f/40fc020t-2.wav
208o010j-8_02bc0216-4,train/208/208a010h-2.wav,train/02b/02bo030t-4.wav
20ea010u-0_20nc010g-2,train/20e/20eo010c-0.wav,train/20n/20no0102-4.wav
40pc020l-2_011o030a-0,train/40p/40pa010w-0.wav,train/011/011c0209-4.wav
026c020c-0_01ao0314-2,train/026/026o030j-2.wav,train/01a/01ac020c-4.wav
01qa010d-0_01xo0311-0,train/01q/01qo0315-0.wav,train/01x/01xo030f-0.wav
01dc020w-0_019o030l-2,train/01d/01do030u-2.wav,train/019/019c0214-0.wav
01to030j-0_01ka010f-0,train/01t/01tc020t-0.wav,train/01k/01ko030j-2.wav
022o030p-2_01ta010y-2,train/022/022o030v-2.wav,train/01t/01to0301-0.wav
20ka0112-4_021c0216-2,train/20k/20kc0108-6.wav,train/021/021c020a-0.wav
20oa010f-0_40mo0311-4,train/20o/20oa010t-0.wav,train/40m/40ma010n-0.wav
01ic0203-2_01sa0103-2,train/01i/01ic020b-4.wav,train/01s/01sa0112-2.wav
40nc020x-0_01oo0301-0,train/40n/40no0317-4.wav,train/01o/01oc020a-2.wav
01xa010o-0_01ic0216-2,train/01x/01xc0218-2.wav,train/01i/01io030r-4.wav
02eo0307-2_20ja010a-0,train/02e/02ec0207-4.wav,train/20j/20jc010k-0.wav
20eo0103-0_01qo030h-4,train/20e/20ea0106-0.wav,train/01q/01qo0316-0.wav
01lo030c-4_01do030j-0,train/01l/01la010s-0.wav,train/01d/01da010t-2.wav
409o030c-2_011a010v-0,train/409/409o030k-4.wav,train/011/011o030d-0.wav
40kc020f-0_01vo030p-0,train/40k/40kc020u-0.wav,train/01v/01vo030e-6.wav
40go030y-8_01nc0211-2,train/40g/40go030i-2.wav,train/01n/01na0114-0.wav
40bc0201-0_021c020a-4,train/40b/40bc020i-0.wav,train/021/021o0304-4.wav
01ja010j-0_40cc0203-4,train/01j/01jc020e-0.wav,train/40c/40cc020a-0.wav
407c020c-0_01ca0112-0,train/407/407o0317-6.wav,train/01c/01co030g-4.wav
01qa010n-0_40ja010u-0,train/01q/01qo031g-2.wav,train/40j/40jc020m-0.wav
20ha010g-2_027o0314-2,train/20h/20hc0109-0.wav,train/027/027o030h-2.wav
01pa0101-0_20aa010w-0,train/01p/01po030x-0.wav,train/20a/20ao010q-4.wav
024c020q-2_40dc0215-0,train/024/024o0302-8.wav,train/40d/40do0308-0.wav
01cc0209-0_027c020q-0,train/01c/01co030x-0.wav,train/027/027o030b-2.wav
40ho030s-0_01dc0218-0,train/40h/40ho030z-4.wav,train/01d/01do030m-2.wav
20hc010n-2_021o0314-2,train/20h/20ho010l-4.wav,train/021/021c020r-0.wav
408c020g-0_20ia0112-0,train/408/408a0107-0.wav,train/20i/20ia010w-0.wav
406o030c-0_01vo030r-4,train/406/406a010j-0.wav,train/01v/01vo0319-10.wav
20ko010b-6_02do0307-4,train/20k/20kc010f-6.wav,train/02d/02dc021c-2.wav
02do0301-0_015a010x-0,train/02d/02do0313-0.wav,train/015/015c020h-4.wav
027c020c-0_015c020o-2,train/027/027o030k-0.wav,train/015/015o030i-0.wav
20ko010a-4_013a010a-0,train/20k/20ko0105-4.wav,train/013/013c0216-2.wav
40pa010j-0_405c0206-2,train/40p/40po031b-0.wav,train/405/405c0210-0.wav
205o0105-0_021c020d-0,train/205/205o0108-8.wav,train/021/021c020l-0.wav
20ka0113-2_01vo0314-6,train/20k/20ka010z-0.wav,train/01v/01vo031c-0.wav
204o0105-6_208o010a-2,train/204/204o010m-4.wav,train/208/208a0107-0.wav
020o030l-2_40ko030w-0,train/020/020o030o-0.wav,train/40k/40ka0113-0.wav
029c0216-2_01gc020i-0,train/029/029c020e-0.wav,train/01g/01gc020n-8.wav
02ac020w-2_01pc020d-4,train/02a/02ao030z-2.wav,train/01p/01pc020e-4.wav
405c020o-0_017o030l-0,train/405/405a010e-2.wav,train/017/017o0302-0.wav
01zo030x-4_40ea0103-0,train/01z/01za010e-0.wav,train/40e/40eo030i-0.wav
01lo0315-2_40ma010s-0,train/01l/01lc020w-2.wav,train/40m/40mo0302-2.wav
011o030z-8_208a010d-0,train/011/011o0302-4.wav,train/208/208a010b-2.wav
40ma0107-0_02co030x-6,train/40m/40mo0303-4.wav,train/02c/02cc0204-4.wav
409o030i-0_024c020y-4,train/409/409a010h-0.wav,train/024/024o0304-0.wav
021c021e-0_01va010w-0,train/021/021a0105-0.wav,train/01v/01vc020d-2.wav
011o0314-4_20eo010b-0,train/011/011c0215-0.wav,train/20e/20ea010v-4.wav
408o0313-0_01ia0109-0,train/408/408a010o-0.wav,train/01i/01io0309-0.wav
40la0111-0_01tc020s-2,train/40l/40lo030o-6.wav,train/01t/01to031c-0.wav
01ca010z-0_208c0101-0,train/01c/01co030b-8.wav,train/208/208a010e-2.wav
20bo010j-0_40lo030m-0,train/20b/20bc010f-0.wav,train/40l/40lo030y-2.wav
02dc020f-0_403c021b-0,train/02d/02do030z-4.wav,train/403/403o031a-10.wav
40lo0303-0_401c020r-2,train/40l/40lo031c-2.wav,train/401/401o0309-0.wav
01ga0113-0_206c010l-0,train/01g/01go030m-4.wav,train/206/206c0104-0.wav
027o030d-4_020c020x-2,train/027/027o030s-6.wav,train/020/020o030f-0.wav
01yc0204-6_02ec020w-2,train/01y/01ya0113-0.wav,train/02e/02ea0106-0.wav
01qa010e-2_403c0202-2,train/01q/01qo0316-4.wav,train/403/403c021f-4.wav
012o030s-0_024c020d-2,train/012/012o030a-8.wav,train/024/024o030z-2.wav
40pc0208-2_40fc0216-0,train/40p/40pa0111-0.wav,train/40f/40fc020e-2.wav
206o010p-2_029o030w-2,train/206/206a010k-0.wav,train/029/029o030a-0.wav
406a010d-0_01bo030a-2,train/406/406c0203-0.wav,train/01b/01bc020g-6.wav
20ec010h-0_404c020c-0,train/20e/20ea010t-0.wav,train/404/404a010f-0.wav
01qc020z-0_01bo0305-0,train/01q/01qc0203-2.wav,train/01b/01bo030p-4.wav
02do030t-4_014o030k-6,train/02d/02do0319-0.wav,train/014/014c020s-4.wav
40ba010c-0_20qc0106-0,train/40b/40ba0108-2.wav,train/20q/20qo010m-0.wav
01yo030e-0_022o031c-2,train/01y/01yo030a-4.wav,train/022/022o0319-0.wav
20ro010e-0_01zo031e-4,train/20r/20rc010i-2.wav,train/01z/01zo030h-2.wav
40eo0302-2_01wc0210-4,train/40e/40ec020c-2.wav,train/01w/01wa010a-0.wav
401o030d-0_01ka010w-2,train/401/401c0208-8.wav,train/01k/01ko030q-0.wav
01eo0311-2_022a0112-2,train/01e/01eo031c-8.wav,train/022/022o031d-2.wav
02eo030u-6_01fa010q-0,train/02e/02eo031a-4.wav,train/01f/01fc0213-0.wav
401o031d-4_40jo030o-6,train/401/401o030d-0.wav,train/40j/40jo030v-0.wav
20dc0104-4_01pa010p-0,train/20d/20do0101-10.wav,train/01p/01po030d-10.wav
01uo030x-0_20cc0103-0,train/01u/01uc020p-2.wav,train/20c/20co010h-0.wav
01xo030i-2_01ia010o-0,train/01x/01xo0301-0.wav,train/01i/01io0301-6.wav
01ua010u-2_01wc020u-2,train/01u/01ua010r-2.wav,train/01w/01wo030g-0.wav
40lo031e-0_01aa0107-0,train/40l/40lo030r-6.wav,train/01a/01ao030p-2.wav
40go0310-8_01go0302-0,train/40g/40go0313-4.wav,train/01g/01gc020f-2.wav
406c020g-4_20aa010k-0,train/406/406o030z-2.wav,train/20a/20aa010o-0.wav
014a010r-0_01wa010l-0,train/014/014o0304-6.wav,train/01w/01wo030i-2.wav
01jo031c-4_01wa010t-0,train/01j/01jo030x-2.wav,train/01w/01wo0305-0.wav
01co030t-6_024c020y-4,train/01c/01ca010x-0.wav,train/024/024c020z-4.wav
40mo030g-0_020o0318-0,train/40m/40mc020h-2.wav,train/020/020c020v-0.wav
401c021c-0_01do0314-4,train/401/401o030p-4.wav,train/01d/01dc020s-2.wav
20lc0108-4_021o030f-0,train/20l/20la010u-0.wav,train/021/021o030r-0.wav
404c020l-2_20po010a-2,train/404/404c020f-0.wav,train/20p/20pa010j-0.wav
01qo0311-0_01vc020n-4,train/01q/01qa0109-0.wav,train/01v/01va0101-0.wav
205c0105-0_20bo010p-0,train/205/205a010b-2.wav,train/20b/20bo0106-4.wav
029o0318-2_20lo010d-6,train/029/029o0305-4.wav,train/20l/20lo010g-0.wav
01xa0108-0_20jc0105-4,train/01x/01xc020n-4.wav,train/20j/20jc010i-4.wav
011o030p-0_01zo030l-0,train/011/011o031f-8.wav,train/01z/01zc0214-0.wav
20lc010p-4_01vo031c-0,train/20l/20lo010n-0.wav,train/01v/01va010v-0.wav
01oa010b-4_019a010z-0,train/01o/01oa010d-0.wav,train/019/019o030h-0.wav
01zc020e-2_401c0208-0,train/01z/01zo0302-4.wav,train/401/401c020a-4.wav
40cc021e-2_01nc020i-4,train/40c/40co030f-4.wav,train/01n/01nc020g-0.wav
20ec010a-0_02ea0113-0,train/20e/20ec010i-2.wav,train/02e/02ea010g-2.wav
01cc020n-0_20fc0108-6,train/01c/01cc020s-2.wav,train/20f/20fc010l-4.wav
401c020f-2_409c021a-0,train/401/401o0314-0.wav,train/409/409c020g-2.wav
012o030w-2_20ka0101-0,train/012/012o0302-0.wav,train/20k/20ka010m-4.wav
01ua010x-2_20lo010a-2,train/01u/01uc020z-4.wav,train/20l/20lc010h-4.wav
01ac0203-0_40la010q-2,train/01a/01ao030l-4.wav,train/40l/40lo031g-2.wav
01xo0308-4_012o030c-0,train/01x/01xa010f-2.wav,train/012/012o0306-2.wav
40co031e-2_02do0303-4,train/40c/40co0306-2.wav,train/02d/02dc020c-0.wav
405a010v-0_404a010m-0,train/405/405a010y-0.wav,train/404/404c020n-2.wav
40co030o-2_40mo030g-4,train/40c/40co030q-0.wav,train/40m/40ma0114-0.wav
018o030g-0_01vo030i-6,train/018/018o0310-2.wav,train/01v/01vo0314-6.wav
40na010f-0_40do0310-0,train/40n/40no031c-6.wav,train/40d/40do030j-4.wav
20lo0109-6_20ac010a-0,train/20l/20lc010h-6.wav,train/20a/20ao0106-4.wav
01to030w-0_01mc0207-0,train/01t/01tc0201-0.wav,train/01m/01ma010n-0.wav
01gc020r-0_024a010n-0,train/01g/01gc0213-0.wav,train/024/024a010f-0.wav
40bo030f-2_01ja0102-0,train/40b/40ba010k-0.wav,train/01j/01jo030t-4.wav
404c020f-0_01yo030x-0,train/404/404c020r-0.wav,train/01y/01ya0109-0.wav
01lo0318-10_026a010t-0,train/01l/01lc0205-0.wav,train/026/026o0316-0.wav
01kc020s-4_40ac021c-0,train/01k/01kc021e-4.wav,train/40a/40aa010i-0.wav
02co030y-4_01fc021c-2,train/02c/02co030r-0.wav,train/01f/01fc020p-6.wav
018o030t-0_01rc020r-6,train/018/018c0219-4.wav,train/01r/01ro030b-2.wav
02ea010y-0_40ba010o-0,train/02e/02ea010n-0.wav,train/40b/40bc021a-2.wav
01ta010x-4_40fc020c-2,train/01t/01tc0201-2.wav,train/40f/40fc020m-2.wav
021o031a-0_401o030w-4,train/021/021o0309-6.wav,train/401/401o0309-4.wav
023o030r-2_40oc020i-0,train/023/023o0309-0.wav,train/40o/40oo030w-2.wav
023o0319-8_404a0109-0,train/023/023o0304-4.wav,train/404/404c0209-0.wav
20fo0105-2_025o030s-2,train/20f/20fa010v-0.wav,train/025/025a010k-0.wav
205a0114-0_20ro010m-0,train/205/205o010f-10.wav,train/20r/20ro010e-2.wav
023o0310-0_40ko0308-0,train/023/023c021a-0.wav,train/40k/40ko0314-4.wav
40io0308-6_01ua010h-2,train/40i/40io030g-2.wav,train/01u/01uc0205-0.wav
404a010b-0_026c020o-0,train/404/404o0311-2.wav,train/026/026o030h-2.wav
01so030o-2_01vc0217-6,train/01s/01sc020i-6.wav,train/01v/01vo030m-0.wav
40lo030q-6_20oa010u-0,train/40l/40la010m-0.wav,train/20o/20oo010h-2.wav
027c0210-8_40la010b-0,train/027/027o0309-0.wav,train/40l/40lo030i-2.wav
01jc0203-2_022a0101-0,train/01j/01jo0310-0.wav,train/022/022o030v-2.wav
406a010e-0_40fo0316-4,train/406/406o030j-0.wav,train/40f/40fo031d-2.wav
204o0106-0_017o030g-0,train/204/204c010f-2.wav,train/017/017o031d-0.wav
013o030m-6_20ja010g-0,train/013/013o0301-0.wav,train/20j/20jc010n-2.wav
01xo0312-0_40ba0112-2,train/01x/01xo030y-0.wav,train/40b/40bc021d-0.wav
02cc020s-2_028o030n-2,train/02c/02co030k-2.wav,train/028/028c0217-0.wav
017o031e-4_01vo030i-0,train/017/017o0318-2.wav,train/01v/01vo031c-2.wav
20po0107-6_01vo030s-4,train/20p/20po010i-0.wav,train/01v/01vc0217-8.wav
02dc0207-0_20kc010g-8,train/02d/02dc021d-2.wav,train/20k/20ko0106-12.wav
01xo031c-8_403c0212-0,train/01x/01xc020a-4.wav,train/403/403o030e-2.wav
01dc020s-0_024c020c-8,train/01d/01da010w-0.wav,train/024/024a010k-0.wav
024c020w-0_01sc0205-0,train/024/024o030q-0.wav,train/01s/01sc020e-4.wav
406c020v-0_401c020l-2,train/406/406o030f-2.wav,train/401/401c020h-4.wav
01xo030o-4_016o030g-0,train/01x/01xc0207-2.wav,train/016/016o030d-2.wav
01xo0306-4_204a010o-0,train/01x/01xa0114-0.wav,train/204/204o010h-2.wav
01zc0214-0_205a010c-4,train/01z/01zo031e-2.wav,train/205/205a010u-2.wav
401c0218-2_40fc0208-6,train/401/401o0309-0.wav,train/40f/40fo031c-2.wav
206o010g-4_02co030d-0,train/206/206o010a-6.wav,train/02c/02ca010w-2.wav
20sc010d-0_01bc020r-0,train/20s/20sc0101-0.wav,train/01b/01bo030h-2.wav
01xa010w-2_029o0310-0,train/01x/01xa0113-0.wav,train/029/029o030v-4.wav
01ic021b-0_022c020o-4,train/01i/01ic020r-0.wav,train/022/022o031d-2.wav
01mc020k-2_01bc020s-4,train/01m/01mo0312-0.wav,train/01b/01bo030n-4.wav
40nc020k-2_01go030l-4,train/40n/40na010z-0.wav,train/01g/01go030e-0.wav
20mo010d-0_01uc020e-0,train/20m/20ma010i-0.wav,train/01u/01uc0212-0.wav
013c0202-0_209c0107-2,train/013/013o0313-2.wav,train/209/209a0101-0.wav
029o031e-4_017c0208-0,train/029/029o0301-6.wav,train/017/017o0311-0.wav
20oo0106-2_20vo010d-2,train/20o/20oa010h-0.wav,train/20v/20vo0104-2.wav
01ko030h-6_024c020e-0,train/01k/01ko0305-2.wav,train/024/024a010r-0.wav
02bo030t-2_01ic0210-2,train/02b/02bo030r-0.wav,train/01i/01ic0209-4.wav
02do030j-2_019c0203-0,train/02d/02do030b-0.wav,train/019/019c0216-4.wav
403c021a-0_20go0102-2,train/403/403c020l-4.wav,train/20g/20ga0109-0.wav
018o0306-4_40mo0310-4,train/018/018c021e-0.wav,train/40m/40mo0312-2.wav
406o030j-6_016a010o-0,train/406/406o030q-6.wav,train/016/016c0205-4.wav
028o030e-14_01zo0314-0,train/028/028o030m-4.wav,train/01z/01zc021a-0.wav
020o0308-0_20sa010y-0,train/020/020a010u-0.wav,train/20s/20so010f-2.wav
011o030v-4_01qo030l-4,train/011/011o030t-8.wav,train/01q/01qa010n-0.wav
024o0301-6_206o010e-6,train/024/024o0303-6.wav,train/206/206o010s-0.wav
01ua010g-0_015a010h-0,train/01u/01uo0308-0.wav,train/015/015c020a-0.wav
40bc021a-4_022o0309-0,train/40b/40bo030x-4.wav,train/022/022a0106-0.wav
01gc020j-0_40go031a-4,train/01g/01go030f-4.wav,train/40g/40ga010o-2.wav
40fa010k-0_405c0214-2,train/40f/40fo031b-2.wav,train/405/405c020j-0.wav
02bo030i-0_20ec010o-2,train/02b/02bc020t-2.wav,train/20e/20eo010c-2.wav
40lc0218-0_01fa010e-0,train/40l/40lo031a-0.wav,train/01f/01fo0307-10.wav
405o0313-2_204o010o-4,train/405/405c020n-0.wav,train/204/204c0103-0.wav
401o0315-8_023a0112-0,train/401/401o0311-2.wav,train/023/023c020h-2.wav
01io030r-0_01va010g-0,train/01i/01ia0103-0.wav,train/01v/01vc0206-4.wav
20bo0104-2_20ta010f-0,train/20b/20bc010i-2.wav,train/20t/20tc010i-0.wav
20hc010l-0_02ao030e-0,train/20h/20ha010g-2.wav,train/02a/02ao0309-0.wav
024o0302-2_208c010k-2,train/024/024o030y-2.wav,train/208/208o010e-0.wav
40dc020a-0_02ca010f-0,train/40d/40dc0206-0.wav,train/02c/02co030s-2.wav
02bc020f-0_01sc021c-6,train/02b/02ba0105-0.wav,train/01s/01so0304-0.wav
20mc010o-2_40ic020p-0,train/20m/20ma010n-0.wav,train/40i/40ic0204-0.wav
208a010v-0_01yc020m-0,train/208/208a010o-2.wav,train/01y/01ya010r-0.wav
01ac0208-2_20ia0111-0,train/01a/01ac020e-0.wav,train/20i/20io0107-8.wav
20oa010w-2_01fa010q-2,train/20o/20oo010k-8.wav,train/01f/01fc0203-0.wav
404c0202-2_20ao0107-2,train/404/404c0203-0.wav,train/20a/20aa0107-2.wav
02ea010g-2_027o0316-2,train/02e/02eo030e-4.wav,train/027/027o030o-0.wav
403o030l-0_204c010c-0,train/403/403o030i-0.wav,train/204/204a0105-0.wav
021a010o-0_01fo030k-6,train/021/021a0105-0.wav,train/01f/01fo030y-4.wav
019c0209-2_01tc020n-2,train/019/019o030x-4.wav,train/01t/01to030i-8.wav
40oa010r-0_01io030b-0,train/40o/40oc0217-2.wav,train/01i/01ia010x-0.wav
01lo030t-6_401c0209-4,train/01l/01lo0309-6.wav,train/401/401a010r-2.wav
20oc0104-0_40fc020p-2,train/20o/20oo010f-2.wav,train/40f/40fo031c-4.wav
20oo0105-2_40nc020m-0,train/20o/20oo010g-0.wav,train/40n/40no0310-2.wav
20lo0109-4_01da010a-0,train/20l/20la010n-2.wav,train/01d/01do030j-0.wav
02ec0207-4_01dc020o-4,train/02e/02ec020u-2.wav,train/01d/01do030c-4.wav
40mo0315-0_016o030c-2,train/40m/40mc0214-2.wav,train/016/016c020v-0.wav
01uo0314-0_409a0110-0,train/01u/01uo030u-0.wav,train/409/409o030n-0.wav
01cc0204-4_40dc0214-0,train/01c/01cc020n-0.wav,train/40d/40dc0211-6.wav
01kc021b-0_020o0307-0,train/01k/01ko030w-6.wav,train/020/020c020m-0.wav
01no0307-2_40fc0213-2,train/01n/01no0302-10.wav,train/40f/40fo0308-6.wav
40ia010l-0_20ka0109-2,train/40i/40io0313-2.wav,train/20k/20kc0107-8.wav
208c0107-4_01do030q-6,train/208/208o010m-4.wav,train/01d/01da0108-0.wav
024c0201-2_02cc020b-2,train/024/024o0306-4.wav,train/02c/02co030r-4.wav
020o030m-0_01ia010u-0,train/020/020o0314-0.wav,train/01i/01ia010o-0.wav
021c0201-2_018o030v-4,train/021/021c020t-0.wav,train/018/018c020j-0.wav
014o030k-14_20oo0103-2,train/014/014a0104-0.wav,train/20o/20oo010k-0.wav
01ko031b-4_022o030n-0,train/01k/01ko031e-4.wav,train/022/022c020y-2.wav
01wo0309-0_404c020j-0,train/01w/01wc020e-4.wav,train/404/404a010l-0.wav
024o0319-6_01nc0215-0,train/024/024c020k-0.wav,train/01n/01nc0218-2.wav
029c020z-2_028a010n-2,train/029/029o030x-4.wav,train/028/028a010v-0.wav
01dc0215-0_01yc020n-0,train/01d/01do030y-4.wav,train/01y/01yo0305-0.wav
025c0213-2_20va010r-2,train/025/025c0216-0.wav,train/20v/20va010s-0.wav
403o031a-4_01la010u-0,train/403/403a010e-0.wav,train/01l/01lo0311-2.wav
40ea0101-0_409a010p-0,train/40e/40eo030k-0.wav,train/409/409o030k-2.wav
01co030n-2_02eo030k-0,train/01c/01co0301-0.wav,train/02e/02eo030b-0.wav
40nc020l-4_013c0207-2,train/40n/40nc020f-0.wav,train/013/013o030l-0.wav
01no0302-16_019o0305-0,train/01n/01nc020t-0.wav,train/019/019a010q-0.wav
20pc010g-4_01io031f-6,train/20p/20pa0106-0.wav,train/01i/01io030m-4.wav
404a010d-0_40no0319-2,train/404/404o0315-2.wav,train/40n/40na0107-0.wav
01la010d-0_01fo030l-0,train/01l/01la0102-0.wav,train/01f/01fc0204-0.wav
01qc020p-0_013c0219-0,train/01q/01qa010m-2.wav,train/013/013a010s-0.wav
01wc021c-2_026o030h-0,train/01w/01wo031a-0.wav,train/026/026o030w-0.wav
207o010a-4_20nc010e-4,train/207/207o0103-2.wav,train/20n/20no010h-6.wav
405c0211-0_40ec020u-0,train/405/405c020b-0.wav,train/40e/40ea010t-0.wav
20fa010c-0_20ic010l-0,train/20f/20fa0111-0.wav,train/20i/20io010g-4.wav
40ac020d-2_02co0308-6,train/40a/40ac021e-0.wav,train/02c/02co030g-2.wav
401c020b-4_02eo030k-2,train/401/401o030r-0.wav,train/02e/02ec0218-4.wav
028c0217-0_01ko031d-0,train/028/028o0308-0.wav,train/01k/01ka010q-0.wav
40mo030j-4_01vc020h-0,train/40m/40ma010m-0.wav,train/01v/01vo030g-6.wav
02ao031a-2_02eo030j-2,train/02a/02ac0219-2.wav,train/02e/02ec0214-0.wav
40gc0217-2_20ta0108-0,train/40g/40gc020p-0.wav,train/20t/20tc010f-0.wav
20eo010j-2_40na010e-0,train/20e/20eo010j-6.wav,train/40n/40no030n-0.wav
028a010l-0_01ma010i-0,train/028/028a0110-0.wav,train/01m/01mc020k-0.wav
016c020i-0_401c021c-2,train/016/016o0312-2.wav,train/401/401o0316-8.wav
022o030u-2_01qc021c-2,train/022/022c0202-2.wav,train/01q/01qo030f-0.wav
01lo030a-8_01xa010p-0,train/01l/01lo030z-0.wav,train/01x/01xo030r-2.wav
01wc020n-0_40go030t-8,train/01w/01wo030y-0.wav,train/40g/40ga010g-0.wav
01po030w-0_022c020y-2,train/01p/01pc021d-0.wav,train/022/022c0206-6.wav
40io030o-0_022o0313-2,train/40i/40io030r-0.wav,train/022/022a0110-0.wav
019a010r-0_406o030z-0,train/019/019c021f-0.wav,train/406/406c020w-2.wav
20uc0109-2_01ja010i-0,train/20u/20uo010i-0.wav,train/01j/01jc020u-0.wav
40jo030z-4_015o0308-4,train/40j/40jo030f-2.wav,train/015/015c020a-0.wav
01eo031e-6_029o0301-0,train/01e/01ec020k-0.wav,train/029/029o0305-0.wav
20bo010g-2_01ia010g-0,train/20b/20ba010b-0.wav,train/01i/01ia010u-0.wav
40oo030d-0_01pa010u-0,train/40o/40oa010q-0.wav,train/01p/01po0302-2.wav
01ro030l-12_20sa0103-0,train/01r/01ro030h-2.wav,train/20s/20sa010c-0.wav
01ac020w-2_40mc021d-0,train/01a/01ac020l-0.wav,train/40m/40ma010n-0.wav
014c021f-0_01qc0217-0,train/014/014c0205-0.wav,train/01q/01qc0219-2.wav
20do010h-0_029o030n-8,train/20d/20do0101-12.wav,train/029/029a010r-2.wav
01eo030l-0_01ko0314-4,train/01e/01ec020t-0.wav,train/01k/01ka010w-2.wav
40kc020z-0_016o031f-4,train/40k/40kc0202-0.wav,train/016/016c020v-0.wav
204c010g-0_013o030a-2,train/204/204a010h-0.wav,train/013/013o0311-0.wav
01jc0212-0_01lo030g-8,train/01j/01jo0304-2.wav,train/01l/01lo031d-0.wav
40mo030p-4_405o030n-4,train/40m/40mc021d-0.wav,train/405/405o031e-2.wav
40pc020s-4_20ao0102-0,train/40p/40po0314-6.wav,train/20a/20ao010e-6.wav
025o030k-4_023a010b-0,train/025/025o030x-10.wav,train/023/023o0308-6.wav
024a0106-2_012c021d-0,train/024/024o030a-0.wav,train/012/012o030v-0.wav
40bo031c-2_204c010g-0,train/40b/40bo030n-0.wav,train/204/204a010q-0.wav
403a010v-2_01io0308-4,train/403/403a010a-0.wav,train/01i/01ic0202-0.wav
40kc0218-2_029c0219-0,train/40k/40ko030b-0.wav,train/029/029a010r-0.wav
405o030b-0_40gc020y-2,train/405/405o0307-0.wav,train/40g/40go030d-2.wav
024c021a-2_401a0109-0,train/024/024c020s-4.wav,train/401/401o031c-0.wav
02ao030g-2_021o0307-0,train/02a/02ac020r-0.wav,train/021/021o0304-2.wav
01jc020p-0_40lo030r-0,train/01j/01jo0302-2.wav,train/40l/40lo030w-2.wav
40kc0212-4_023o0319-2,train/40k/40kc020r-0.wav,train/023/023o030a-10.wav
021c020y-0_01nc0215-4,train/021/021o0306-4.wav,train/01n/01nc0211-0.wav
021o031c-0_025c021e-2,train/021/021c020j-2.wav,train/025/025o0316-4.wav
403c020b-4_017o030c-0,train/403/403o0305-4.wav,train/017/017a010p-0.wav
01ac0204-0_204o0103-6,train/01a/01ao030d-2.wav,train/204/204a010f-0.wav
01uc020q-2_01ya0114-0,train/01u/01uo0301-6.wav,train/01y/01yc0202-2.wav
02cc020m-0_20bo010q-2,train/02c/02co030c-0.wav,train/20b/20ba010p-2.wav
011c020x-6_02co030b-6,train/011/011c020p-0.wav,train/02c/02co0319-4.wav
40no0313-2_01ic0203-0,train/40n/40nc0214-0.wav,train/01i/01io030i-4.wav
024c0214-2_40fo0310-0,train/024/024o0312-0.wav,train/40f/40fo0316-2.wav
01xa0104-0_029o030x-0,train/01x/01xo030a-0.wav,train/029/029c020e-0.wav
20io0101-8_02ac0210-0,train/20i/20io010o-2.wav,train/02a/02ac0219-4.wav
406c0214-0_01yc0212-4,train/406/406c0208-2.wav,train/01y/01yo030l-4.wav
01aa010o-0_01uc020z-0,train/01a/01ao030c-0.wav,train/01u/01uo0301-12.wav
01pc0216-0_01xo030k-6,train/01p/01pa0107-0.wav,train/01x/01xo030d-4.wav
206o010s-6_40mo030d-2,train/206/206o010f-2.wav,train/40m/40mo030c-0.wav
40lo030p-2_01co030d-0,train/40l/40la010q-0.wav,train/01c/01co030e-0.wav
01wc0204-0_024c020d-2,train/01w/01wc021e-0.wav,train/024/024a010y-0.wav
204a010r-2_01so030y-2,train/204/204c010g-0.wav,train/01s/01sc020i-6.wav
01mo0312-4_029o030m-2,train/01m/01mc0216-0.wav,train/029/029o0307-4.wav
021c021e-2_01eo030i-0,train/021/021o030z-2.wav,train/01e/01ea010k-0.wav
20ka0107-2_01fc020p-6,train/20k/20kc010f-10.wav,train/01f/01fc020a-2.wav
02dc0204-0_01co0319-4,train/02d/02dc0216-0.wav,train/01c/01co031b-4.wav
